zona,tier,P_rugi,p,q,u_z,HE_rata,HE_p10,HE_min,FN_buruk_rata,FN_buruk_p90,p_bayar,hari_bayar_thn,premi_murni_thn
573-D,3,95,91,0.25,1.2943,0.21513488799065877,-0.11205782171481238,-0.3373428985743707,0.07126272200261824,0.11979913916786226,0.7070707070707071,15.026666666666666,
573-D,3,95,91,0.5,1.2943,0.32718656949166797,0.08701294524443215,-0.04836284872812113,0.2879286404514837,0.3539794608472401,0.41414141414141414,7.9350000000000005,
573-D,3,95,92,0.0,1.3212,0.28206284967193873,0.09204031313955979,-0.16466243900327493,0.018148359223289293,0.05572755417956656,0.8585858585858586,27.663333333333334,
573-D,3,95,92,0.25,1.3212,0.3022508667619639,0.038286761501191646,-0.20521870582888124,0.050945027597098194,0.10263157894736842,0.7171717171717171,14.363333333333332,
573-D,3,95,92,0.5,1.3212,0.3662339776998524,0.14598170799094662,0.019863580439093198,0.31281900983789424,0.40731707317073174,0.40404040404040403,7.444999999999999,
573-D,3,95,93,0.0,1.3466,0.3027245842969558,-0.039214984556357635,-0.09774959335516531,0.02103649672681141,0.05572755417956656,0.8484848484848485,24.814999999999998,
573-D,3,95,93,0.25,1.3466,0.3478727883235829,0.07760475527500699,-0.03591627028853872,0.06807537993805243,0.1282894736842105,0.6767676767676768,12.398333333333333,
573-D,3,95,93,0.5,1.3466,0.38705496980341575,0.1578127802680096,0.03871744054360149,0.24667494495165299,0.32291666666666663,0.45454545454545453,7.985,
573-D,3,95,94,0.0,1.368,0.35344444122772095,0.09433401066391667,-0.08610215317815628,0.03392149093777222,0.062020460358056265,0.8080808080808081,21.47833333333333,
573-D,3,95,94,0.25,1.368,0.38192995028542204,0.11535861008894038,-0.021538441047736834,0.06152385128818415,0.1039136302294197,0.696969696969697,12.421666666666669,
573-D,3,95,94,0.5,1.368,0.41978850057797246,0.19448037619510838,0.11198593253836087,0.26936642472435895,0.36198830409356725,0.43434343434343436,6.6883333333333335,
573-D,3,95,95,0.0,1.402,0.38946260210909595,0.09397158951940504,-0.06781055369824784,0.06609351301465852,0.11437908496732026,0.7676767676767676,18.133333333333333,
573-D,3,95,95,0.25,1.402,0.4160708819418381,0.15710321873655997,0.04595594753646359,0.11097648781190543,0.18184885290148448,0.6464646464646465,10.28,
573-D,3,95,95,0.5,1.402,0.4153249564491604,0.24758342054153304,0.08553866053782777,0.320247182804829,0.3875,0.3939393939393939,5.991666666666666,
573-D,3,95,96,0.0,1.4421,0.3820606186658134,0.06747380286872906,-0.14405912998583004,0.13400920892888263,0.20256410256410257,0.6767676767676768,14.338333333333335,
573-D,3,95,96,0.25,1.4421,0.3874029702648813,0.10742995915650616,-0.08952899408955428,0.1719584028829903,0.21980676328502413,0.5757575757575758,9.030000000000001,
573-D,3,95,96,0.5,1.4421,0.3559229151469482,0.1256300457783593,-0.013514452719981973,0.30379042226926634,0.36198830409356725,0.40404040404040403,5.3533333333333335,
573-D,3,95,97,0.0,1.4919,0.36542913693710616,0.1288842810331302,-0.2137079215855371,0.1765802928709966,0.22996794871794873,0.6161616161616161,10.918333333333333,
573-D,3,95,97,0.25,1.4919,0.37745418569787625,0.157456473729577,-0.14909017152631932,0.22631667659224244,0.2796022201665125,0.5353535353535354,8.446666666666665,
573-D,3,95,97,0.5,1.4919,0.3562038063617121,0.170238484537862,-0.05275998088005651,0.3895187540937656,0.43125,0.3434343434343434,4.725,
573-F,1,85,70,0.0,0.9945,-0.05749302566382706,-0.1491543029371798,-0.15339025189697586,0.0,0.0,0.9696969696969697,56.54,12834580.0
573-F,1,85,70,0.25,0.9945,-0.35990192598418896,-0.4821212943448411,-0.4891408113628517,0.1378642433852626,0.17777777777777778,0.7171717171717171,19.861666666666668,4508598.333333334
573-F,1,85,70,0.5,0.9945,-0.0733740959182118,-0.15053975426529864,-0.191431726489812,0.44419486428077176,0.48038647342995167,0.41414141414141414,7.578333333333333,1720281.6666666665
573-F,1,85,71,0.0,1.0083,-0.054809487247995954,-0.15890549024808892,-0.17039350052369429,0.0,0.0,0.9595959595959596,55.805,12667735.0
573-F,1,85,71,0.25,1.0083,-0.26455450649476436,-0.38266774846434576,-0.4158713115246697,0.12490536226888263,0.17468599033816423,0.696969696969697,18.915,4293705.0
573-F,1,85,71,0.5,1.0083,-0.016697978130597025,-0.08681182298149852,-0.11739417856928225,0.4322307777205422,0.47844202898550725,0.4444444444444444,7.205,1635535.0
573-F,1,85,72,0.0,1.019,-0.028902646464977737,-0.1499411570475339,-0.16683687652925738,0.0,0.0,0.9595959595959596,54.98833333333333,12482351.666666666
573-F,1,85,72,0.25,1.019,-0.18548959828772157,-0.2959857817873794,-0.314051350392063,0.14140500596825284,0.17172576832151298,0.7070707070707071,18.529999999999998,4206309.999999999
573-F,1,85,72,0.5,1.019,0.010371366004156236,-0.0641902845168751,-0.0754157735531562,0.34205418887934086,0.38464384828862164,0.48484848484848486,8.461666666666666,1920798.3333333333
573-F,1,85,73,0.0,1.0325,0.0079221333985217,-0.11823205371339726,-0.13199082010508345,0.0,0.0,0.9595959595959596,54.17166666666667,12296968.333333334
573-F,1,85,73,0.25,1.0325,-0.06835729359980607,-0.1796993619797714,-0.2092488946475557,0.17306773576348933,0.19666975023126732,0.6767676767676768,17.311666666666667,3929748.3333333335
573-F,1,85,73,0.5,1.0325,0.10470494428271773,0.041428348257287986,0.022657146527827687,0.5002081105253149,0.535,0.3939393939393939,6.885,1562895.0
573-F,1,85,74,0.0,1.0439,0.024153879876222008,-0.09054289952350363,-0.10653961506822585,0.0,0.0,0.9595959595959596,52.83666666666667,11993923.333333334
573-F,1,85,74,0.25,1.0439,0.009714514623370182,-0.0733452423214322,-0.11850453396975147,0.15308250834337303,0.19232192414431082,0.6868686868686869,16.778333333333332,3808681.6666666665
573-F,1,85,74,0.5,1.0439,0.16716913042906575,0.08552585145509498,0.0727558678222816,0.3347697750154442,0.4,0.47474747474747475,7.933333333333333,1800866.6666666665
573-F,1,85,75,0.0,1.0558,0.09614983554628789,-6.601579810214807e-05,-0.0011582259097364656,0.0,0.0,0.9494949494949495,51.89666666666666,11780543.333333332
573-F,1,85,75,0.25,1.0558,0.04602146224257938,-0.0387793093431994,-0.07489306538163665,0.152855550365916,0.2025531914893617,0.6767676767676768,15.921666666666667,3614218.3333333335
573-F,1,85,75,0.5,1.0558,0.17430793979363474,0.09865684948912894,0.08704645574540781,0.3383451342190895,0.39666666666666667,0.45454545454545453,7.861666666666667,1784598.3333333335
573-F,1,85,76,0.0,1.0698,0.12783576909765235,0.024880046569251357,0.005400599835477027,0.0,0.0,0.9393939393939394,50.888333333333335,11551651.666666668
573-F,1,85,76,0.25,1.0698,0.04067383223919527,-0.053346522665986607,-0.10066524324610482,0.1443702538712535,0.2,0.6565656565656566,15.586666666666666,3538173.333333333
573-F,1,85,76,0.5,1.0698,0.15439920764420031,0.08647483281465743,0.07170863404563177,0.351148020871768,0.4033333333333333,0.4444444444444444,8.29,1881829.9999999998
573-F,1,85,77,0.0,1.0849,0.16992085000980314,0.0656486532892769,0.04275028087280197,0.0,0.0,0.9393939393939394,50.4,11440800.0
573-F,1,85,77,0.25,1.0849,0.21140034733747445,0.09660515186295034,0.02392758200843481,0.09671051219721048,0.12666666666666665,0.7070707070707071,14.9,3382300.0
573-F,1,85,77,0.5,1.0849,0.24823215545052624,0.17600197428808814,0.13365213248398677,0.29398982370778076,0.3480283114256825,0.4444444444444444,7.963333333333334,1807676.6666666667
573-F,1,85,78,0.0,1.097,0.20106398840345413,0.12741255390395254,0.11307959361578757,0.0,0.0,0.9393939393939394,49.318333333333335,11195261.666666668
573-F,1,85,78,0.25,1.097,0.30989462427520165,0.20112545260422143,0.16499179474510794,0.12477810098590895,0.159830866807611,0.6363636363636364,14.421666666666667,3273718.3333333335
573-F,1,85,78,0.5,1.097,0.32725452950304135,0.22273053600820863,0.19640042804431945,0.24506162928566697,0.28566142460684546,0.46464646464646464,8.885,2016895.0
573-F,1,85,79,0.0,1.1146,0.2112144824514716,0.12966899500397108,0.12726256493272392,0.0,0.0,0.9494949494949495,47.65166666666667,10816928.333333334
573-F,1,85,79,0.25,1.1146,0.3468350685006615,0.20548994976164953,0.19584725320553553,0.07904205715200609,0.11388888888888887,0.7070707070707071,14.961666666666668,3396298.3333333335
573-F,1,85,79,0.5,1.1146,0.33132436600863124,0.2110001792242176,0.19107040216564974,0.23446650841991473,0.2826086956521739,0.47474747474747475,9.67,2195090.0
573-F,1,85,80,0.0,1.1318,0.29630965147336286,0.22817897979657206,0.18796186247730406,0.00814401008969878,0.022727272727272728,0.9292929292929293,46.15333333333333,10476806.666666666
573-F,1,85,80,0.25,1.1318,0.4652940535933042,0.34500704991561804,0.22646980119516646,0.08626915625220934,0.11644100580270791,0.6666666666666666,15.986666666666668,3628973.3333333335
573-F,1,85,80,0.5,1.1318,0.41559507176961236,0.3217346008839095,0.23688743248688993,0.2695536437097133,0.30193423597678914,0.41414141414141414,8.26,1875020.0
573-F,1,85,81,0.0,1.1489,0.33694221548915987,0.24592851462388507,0.22127630476776583,0.00814401008969878,0.022727272727272728,0.9292929292929293,45.10333333333333,10238456.666666666
573-F,1,85,81,0.25,1.1489,0.4999673780351109,0.36870135620537103,0.2632201797539545,0.06761955273690223,0.09090909090909091,0.6868686868686869,16.220000000000002,3681940.0000000005
573-F,1,85,81,0.5,1.1489,0.45739431496814587,0.36449844440429047,0.28788413897753684,0.17619134138295442,0.21369102682701202,0.46464646464646464,9.514999999999999,2159904.9999999995
573-F,1,85,82,0.0,1.1657,0.35172436673116225,0.24977311398437635,0.1853383785567596,0.00814401008969878,0.022727272727272728,0.9292929292929293,43.93,9972110.0
573-F,1,85,82,0.25,1.1657,0.5527483923651757,0.4241445781517812,0.35969694860222234,0.04221015865209215,0.0723232323232323,0.7070707070707071,17.186666666666667,3901373.3333333335
573-F,1,85,82,0.5,1.1657,0.47693791409762265,0.3838463159988065,0.330431528279028,0.16782362532073034,0.2193675889328063,0.47474747474747475,9.57,2172390.0
573-F,1,85,83,0.0,1.1825,0.3602959422415775,0.2659128107251536,0.20243921836199696,0.010537590941051968,0.022832980972515855,0.9090909090909091,42.666666666666664,9685333.333333332
573-F,1,85,83,0.25,1.1825,0.5649946692949278,0.4139301426504074,0.3402642747921265,0.03982128818270101,0.06818181818181818,0.696969696969697,17.64666666666667,4005793.3333333335
573-F,1,85,83,0.5,1.1825,0.500253904940849,0.3962954370656369,0.34224546509280707,0.17604189054761332,0.2193675889328063,0.46464646464646464,10.076666666666666,2287403.333333333
573-F,1,85,84,0.0,1.1968,0.36178937607937456,0.2457141894686366,0.1874730105074135,0.010537590941051968,0.022832980972515855,0.898989898989899,41.123333333333335,9334996.666666668
573-F,1,85,84,0.25,1.1968,0.5623191051239682,0.39154535129611134,0.31116554225088233,0.05620581114738855,0.09090909090909091,0.6666666666666666,15.863333333333333,3600976.6666666665
573-F,1,85,84,0.5,1.1968,0.49092118753713904,0.35669551880196476,0.3064931061413675,0.220563431004222,0.25217391304347825,0.43434343434343436,9.338333333333333,2119801.6666666665
573-F,1,85,85,0.0,1.2131,0.40002231823571427,0.2775030939691039,0.23538628142208706,0.015141913537974009,0.022832980972515855,0.8787878787878788,39.37666666666667,8938503.333333334
573-F,1,85,85,0.25,1.2131,0.5751001222303636,0.4039665722503881,0.3296772891228653,0.05963938737905622,0.09090909090909091,0.6363636363636364,14.353333333333333,3258206.6666666665
573-F,1,85,85,0.5,1.2131,0.5011562630803793,0.3413606960004193,0.29250417423639996,0.17981398468398085,0.2193675889328063,0.46464646464646464,8.959999999999999,2033919.9999999998
573-F,1,85,86,0.0,1.234,0.4299284467927131,0.3184211600886709,0.26636174909695265,0.03028158940147703,0.045454545454545456,0.8686868686868687,38.33,8700910.0
573-F,1,85,86,0.25,1.234,0.6226873889085467,0.4801968618286413,0.356211824842656,0.06302644580104819,0.0892929292929293,0.6565656565656566,15.750000000000002,3575250.0000000005
573-F,1,85,86,0.5,1.234,0.5199915308989236,0.3898933157050121,0.311696955274242,0.16908133417190815,0.21363636363636362,0.46464646464646464,8.4,1906800.0
573-F,1,85,87,0.0,1.2531,0.43933771272215266,0.32732521038671564,0.27207314926063286,0.026845762485603084,0.04999999999999998,0.8585858585858586,36.67,8324090.0
573-F,1,85,87,0.25,1.2531,0.5646162849319993,0.44020800125710957,0.32650428903193185,0.06096152646134982,0.13162055335968378,0.6363636363636364,14.003333333333334,3178756.666666667
573-F,1,85,87,0.5,1.2531,0.456890017737003,0.35786335971350214,0.3019715810117871,0.17619095194868029,0.23181818181818178,0.46464646464646464,7.966666666666667,1808433.3333333333
573-F,1,85,88,0.0,1.2776,0.44307760941721613,0.30444019548515255,0.2779657900588607,0.03737778311548631,0.07272727272727271,0.8484848484848485,35.211666666666666,7993048.333333333
573-F,1,85,88,0.25,1.2776,0.5095549822773208,0.40131297619860407,0.2812155170023145,0.08429512362067784,0.1626482213438735,0.6363636363636364,13.386666666666667,3038773.3333333335
573-F,1,85,88,0.5,1.2776,0.3907232906950777,0.29687501745396744,0.24941006060301196,0.21021946311323675,0.2727272727272727,0.45454545454545453,7.191666666666666,1632508.3333333333
573-F,1,85,89,0.0,1.2987,0.44649211965322416,0.2964949032654652,0.2630310583017923,0.03737778311548631,0.07272727272727271,0.8484848484848485,33.720000000000006,7654440.000000001
573-F,1,85,89,0.25,1.2987,0.44853529119012836,0.3172135704305144,0.23298011135166563,0.09827290819124603,0.1800395256916996,0.6060606060606061,13.368333333333332,3034611.6666666665
573-F,1,85,89,0.5,1.2987,0.37587237082627084,0.2852588698965689,0.20373949669253444,0.24441173837788002,0.3409090909090909,0.4444444444444444,7.664999999999999,1739954.9999999998
573-F,1,85,90,0.0,1.3239,0.44392172312581574,0.3120510209694708,0.25693286010288596,0.03854737375876117,0.07272727272727271,0.8282828282828283,31.37833333333333,7122881.666666666
573-F,1,85,90,0.25,1.3239,0.3786072996121967,0.22176215350306,0.1745349974815923,0.08178884559734363,0.14071146245059285,0.6464646464646465,14.261666666666667,3237398.3333333335
573-F,1,85,90,0.5,1.3239,0.32585774857659283,0.2291643952791944,0.1537537816421306,0.2573948090240639,0.36363636363636365,0.4444444444444444,7.876666666666667,1788003.3333333335
573-F,1,85,91,0.0,1.3531,0.420256646621901,0.28742852581289047,0.2163952820485422,0.057221462596645026,0.10968379446640315,0.7676767676767676,28.87333333333333,6554246.666666666
573-F,1,85,91,0.25,1.3531,0.3131360251922494,0.15192036292162375,0.10617425832735172,0.0863422426576787,0.14071146245059285,0.6363636363636364,15.353333333333333,3485206.6666666665
573-F,1,85,91,0.5,1.3531,0.29363961506099134,0.1803746303215751,0.11552300005868743,0.2608174653874364,0.3409090909090909,0.45454545454545453,8.806666666666667,1999113.3333333333
573-F,1,85,92,0.0,1.3845,0.41264061381610917,0.28360845979759197,0.19216906804665168,0.08401746827737597,0.11818181818181817,0.7474747474747475,26.496666666666666,6014743.333333333
573-F,1,85,92,0.25,1.3845,0.32915516288657665,0.17164799472851344,0.12224369063175011,0.11784319251703804,0.16005802707930364,0.6060606060606061,15.016666666666666,3408783.333333333
573-F,1,85,92,0.5,1.3845,0.3096766587269411,0.21535735443342763,0.15338230846075318,0.2876134710681673,0.36363636363636365,0.42424242424242425,7.4766666666666675,1697203.3333333335
573-F,1,85,93,0.0,1.4198,0.3365300013185364,0.2255251646995738,0.08548320815041777,0.11448502714453408,0.1636363636363636,0.7272727272727273,23.59,5354930.0
573-F,1,85,93,0.25,1.4198,0.24810896594325543,0.11657243602929863,-0.020875780150565015,0.1589071086036939,0.2235460992907801,0.5858585858585859,13.790000000000001,3130330.0
573-F,1,85,93,0.5,1.4198,0.22412846984296794,0.13189558769525336,0.06796650509047542,0.3929500415392793,0.45454545454545453,0.35353535353535354,6.435,1460745.0
573-F,1,85,94,0.0,1.4573,0.29893389108390633,0.19574541279759783,0.07053118991475427,0.11448502714453408,0.1636363636363636,0.7272727272727273,20.768333333333334,4714411.666666667
573-F,1,85,94,0.25,1.4573,0.28838696465245356,0.18056450703770688,0.07649031053587318,0.17293929273906555,0.23612293144208038,0.5858585858585859,12.088333333333333,2744051.6666666665
573-F,1,85,94,0.5,1.4573,0.23957099802007528,0.16423360298924963,0.1246898603526384,0.37432925730397215,0.4483558994197292,0.42424242424242425,6.358333333333333,1443341.6666666667
573-F,1,85,95,0.0,1.5069,0.2791875409872418,0.1623082314700634,0.10781105250296452,0.2058359627769267,0.24555555555555555,0.6767676767676768,17.66,4008820.0
573-F,1,85,95,0.25,1.5069,0.2678185800998133,0.14769495490661635,0.12410434432779593,0.27133774723308673,0.30496453900709214,0.5151515151515151,9.02,2047540.0
573-F,1,85,95,0.5,1.5069,0.21208772570126797,0.13120428358888714,0.09812384903288918,0.4045567006509071,0.45696969696969697,0.3939393939393939,5.515,1251905.0
573-F,1,85,96,0.0,1.5524,0.2011856689673565,0.06848042188845069,0.022874725675371188,0.28038472460979635,0.30570048309178743,0.6060606060606061,14.553333333333333,3303606.6666666665
573-F,1,85,96,0.25,1.5524,0.18287983335059807,0.06468953429566342,0.023251885208353196,0.3353932262636428,0.3620889748549323,0.5050505050505051,8.473333333333333,1923446.6666666665
573-F,1,85,96,0.5,1.5524,0.16187175464155118,0.07137920813187892,0.023440464974844533,0.44671365380942984,0.49148936170212765,0.3838383838383838,5.473333333333333,1242446.6666666665
573-F,1,85,97,0.0,1.6171,0.22182562340506257,0.12784465168476314,0.11424162254031112,0.3645185404493081,0.3975177304964539,0.5151515151515151,11.01,2499270.0
573-F,1,85,97,0.25,1.6171,0.19870017835975184,0.11536333576827922,0.10548128820813063,0.3880381070743172,0.416798418972332,0.45454545454545453,7.45,1691150.0
573-F,1,85,97,0.5,1.6171,0.16032787941906387,0.08711969610412533,0.0831440742346441,0.47231800835625337,0.5045454545454545,0.3434343434343434,4.85,1100950.0
573-F,2,90,70,0.0,0.9945,-0.3684965526007,-0.5534057627628761,-0.5722198915170167,0.0,0.0,0.9696969696969697,56.54,23746800.0
573-F,2,90,70,0.25,0.9945,-0.7722210008509262,-0.9686439394244886,-1.0734051479296531,0.19411916855970895,0.23387259858442871,0.7171717171717171,19.861666666666668,8341900.000000001
573-F,2,90,70,0.5,0.9945,-0.25120156593795334,-0.3656263817001433,-0.42936075975214494,0.46797347368741826,0.5204134366925065,0.41414141414141414,7.578333333333333,3182900.0
573-F,2,90,71,0.0,1.0083,-0.34601446910634776,-0.5742651230869593,-0.5845195322769305,0.0,0.0,0.9595959595959596,55.805,23438100.0
573-F,2,90,71,0.25,1.0083,-0.6603925079970547,-0.9072813783256786,-1.0002515305307944,0.17458249052733177,0.2109201213346815,0.696969696969697,18.915,7944300.0
573-F,2,90,71,0.5,1.0083,-0.19367896911416446,-0.30778848654952573,-0.3738346989615777,0.4542791159144863,0.5111111111111111,0.4444444444444444,7.205,3026100.0
573-F,2,90,72,0.0,1.019,-0.3251662398211602,-0.5621102374975199,-0.5930235880867021,0.0,0.0,0.9595959595959596,54.98833333333333,23095100.0
573-F,2,90,72,0.25,1.019,-0.5805783776257503,-0.8080762171071144,-0.9038503662507285,0.18578512534194483,0.2242894056847545,0.7070707070707071,18.529999999999998,7782599.999999999
573-F,2,90,72,0.5,1.019,-0.2114920386766724,-0.32606309076097917,-0.39163303644686676,0.38081397769663167,0.42558265582655824,0.48484848484848486,8.461666666666666,3553899.9999999995
573-F,2,90,73,0.0,1.0325,-0.2892817637095724,-0.5386289574465134,-0.5569423118687209,0.0,0.0,0.9595959595959596,54.17166666666667,22752100.0
573-F,2,90,73,0.25,1.0325,-0.4707816867517342,-0.7008114092015529,-0.795425856967303,0.22494202359550458,0.26046511627906976,0.6767676767676768,17.311666666666667,7270900.0
573-F,2,90,73,0.5,1.0325,-0.11550473179178603,-0.22337725856821072,-0.28807299768703354,0.5239731451777695,0.5777777777777777,0.3939393939393939,6.885,2891700.0
573-F,2,90,74,0.0,1.0439,-0.28212577487832474,-0.5191171083296402,-0.5504356804578172,0.0,0.0,0.9595959595959596,52.83666666666667,22191400.000000004
573-F,2,90,74,0.25,1.0439,-0.418583345243221,-0.6489720967963084,-0.7479933246952859,0.2150230858283883,0.24671834625322997,0.6868686868686869,16.778333333333332,7046900.0
573-F,2,90,74,0.5,1.0439,-0.0794264908329395,-0.194050545775665,-0.2685714922164759,0.3893149363492586,0.43619817997977756,0.47474747474747475,7.933333333333333,3331999.9999999995
573-F,2,90,75,0.0,1.0558,-0.18535820861022215,-0.39856288677068397,-0.4319159758085176,0.0,0.0,0.9494949494949495,51.89666666666666,21796599.999999996
573-F,2,90,75,0.25,1.0558,-0.3904358716906001,-0.6459702275768534,-0.735058529576649,0.19908096000984266,0.24019323671497583,0.6767676767676768,15.921666666666667,6687100.0
573-F,2,90,75,0.5,1.0558,-0.105174149294841,-0.25347963315415656,-0.32730062260767556,0.3867290141794932,0.43619817997977756,0.45454545454545453,7.861666666666667,3301900.0000000005
573-F,2,90,76,0.0,1.0698,-0.13041117504343877,-0.3285283868496261,-0.37061956332072277,0.002536829879576991,0.004761904761904745,0.9393939393939394,50.888333333333335,21373100.0
573-F,2,90,76,0.25,1.0698,-0.4307820828660835,-0.6992427711454224,-0.7621430772486457,0.21291310279681727,0.24444444444444444,0.6565656565656566,15.586666666666666,6546400.0
573-F,2,90,76,0.5,1.0698,-0.16729693446063842,-0.33759405391651554,-0.40233375781044045,0.41201177437764486,0.46898550724637683,0.4444444444444444,8.29,3481799.9999999995
573-F,2,90,77,0.0,1.0849,-0.07550235259999621,-0.26329018214772615,-0.3080293000582883,0.0,0.0,0.9393939393939394,50.4,21168000.0
573-F,2,90,77,0.25,1.0849,-0.19000149169205546,-0.4381528191475089,-0.5002691655126579,0.164968578891435,0.18796764408493427,0.7070707070707071,14.9,6258000.0
573-F,2,90,77,0.5,1.0849,-0.004298690298743185,-0.14063785168275275,-0.22935500517911578,0.3537767513412315,0.3953488372093023,0.4444444444444444,7.963333333333334,3344600.0
573-F,2,90,78,0.0,1.097,-0.035157862479052907,-0.20783077149082022,-0.2689529647188982,0.0,0.0,0.9393939393939394,49.318333333333335,20713700.0
573-F,2,90,78,0.25,1.097,-0.07061255528386386,-0.2659567557552087,-0.32280091776158293,0.1906229698690023,0.2222222222222222,0.6363636363636364,14.421666666666667,6057100.0
573-F,2,90,78,0.5,1.097,0.03705311742798598,-0.09400968133474592,-0.13428110532353688,0.3027266359473916,0.3488372093023256,0.46464646464646464,8.885,3731700.0
573-F,2,90,79,0.0,1.1146,-0.015547555336890369,-0.19967601286534528,-0.25272135614866875,0.0,0.0,0.9494949494949495,47.65166666666667,20013700.0
573-F,2,90,79,0.25,1.1146,-0.05458097839168246,-0.24216598943860443,-0.27724574511454936,0.1379340960331341,0.16501516683518705,0.7070707070707071,14.961666666666668,6283900.000000001
573-F,2,90,79,0.5,1.1146,0.016721091680509476,-0.1305488682448248,-0.17877416456593798,0.28888049832988444,0.3271317829457364,0.47474747474747475,9.67,4061400.0
573-F,2,90,80,0.0,1.1318,0.03850043314341998,-0.11399328263782683,-0.19060630923961663,0.0,0.0,0.9292929292929293,46.15333333333333,19384399.999999996
573-F,2,90,80,0.25,1.1318,0.03586453512665957,-0.11323513405209518,-0.19176798253468164,0.13435966242823702,0.15700258397932818,0.6666666666666666,15.986666666666668,6714400.000000001
573-F,2,90,80,0.5,1.1318,0.1467027997921205,0.025580337373930243,-0.032644601334283596,0.3393787471820417,0.3972314507198228,0.41414141414141414,8.26,3469200.0
573-F,2,90,81,0.0,1.1489,0.09013363665360516,-0.02357588217898132,-0.14096476344992204,0.0,0.0,0.9292929292929293,45.10333333333333,18943400.0
573-F,2,90,81,0.25,1.1489,0.0643927997611576,-0.05590463553210392,-0.16902953940174448,0.10604760630084117,0.13333333333333333,0.6868686868686869,16.220000000000002,6812400.000000001
573-F,2,90,81,0.5,1.1489,0.1625945562189655,0.03664497481516724,-0.044351965800893955,0.24418030483544462,0.2926829268292683,0.46464646464646464,9.514999999999999,3996299.9999999995
573-F,2,90,82,0.0,1.1657,0.1310196898642488,0.02792385046188,-0.05812861285088977,0.0,0.0,0.9292929292929293,43.93,18450600.0
573-F,2,90,82,0.25,1.1657,0.20977660390907807,0.1047423150255942,0.01827305182063732,0.06617240468902719,0.0957026713124274,0.7070707070707071,17.186666666666667,7218400.0
573-F,2,90,82,0.5,1.1657,0.2322423041445456,0.12256900542944496,0.05135581015228796,0.23288499192804704,0.271869918699187,0.47474747474747475,9.57,4019400.0
573-F,2,90,83,0.0,1.1825,0.16124400830685465,0.031944754507457505,-0.027131883675946877,0.0011695906432748538,0.0,0.9090909090909091,42.666666666666664,17920000.0
573-F,2,90,83,0.25,1.1825,0.249353614305708,0.08219873163566145,0.05222174457679851,0.047685903621087954,0.09346622369878184,0.696969696969697,17.64666666666667,7411600.000000001
573-F,2,90,83,0.5,1.1825,0.26827201782430127,0.1621645040810755,0.09939305730712511,0.24038279675397087,0.29198606271777,0.46464646464646464,10.076666666666666,4232200.0
573-F,2,90,84,0.0,1.1968,0.20320147679738437,0.05734447264578846,0.023272978715965675,0.0011695906432748538,0.0,0.898989898989899,41.123333333333335,17271800.0
573-F,2,90,84,0.25,1.1968,0.26271572358100587,0.0868552334586784,0.0742316457041956,0.06401960988523574,0.12613240418118465,0.6666666666666666,15.863333333333333,6662600.0
573-F,2,90,84,0.5,1.1968,0.28334177765937524,0.18398130667812154,0.11038984542583141,0.2627443932565352,0.3398373983739837,0.43434343434343436,9.338333333333333,3922100.0
573-F,2,90,85,0.0,1.2131,0.2675253303699088,0.13573689610832773,0.07257704245541408,0.003706420522851845,0.02253968253968254,0.8787878787878788,39.37666666666667,16538200.000000002
573-F,2,90,85,0.25,1.2131,0.36967400755892554,0.21378703552197983,0.1648006138514091,0.05333026434409946,0.12195121951219512,0.6363636363636364,14.353333333333333,6028400.0
573-F,2,90,85,0.5,1.2131,0.34893765782971736,0.22241946487689424,0.20534395750332002,0.21109957260670303,0.27317073170731704,0.46464646464646464,8.959999999999999,3763199.9999999995
573-F,2,90,86,0.0,1.234,0.321912728932278,0.15890464396395443,0.08475932608974357,0.013554668745594344,0.024640400250156347,0.8686868686868687,38.33,16098600.0
573-F,2,90,86,0.25,1.234,0.48707541544513083,0.2545554170261844,0.1773217034376604,0.052117536246290154,0.12613240418118465,0.6565656565656566,15.750000000000002,6615000.000000001
573-F,2,90,86,0.5,1.234,0.4447411328913001,0.29987948773645057,0.25169386934394633,0.18336352471777967,0.27293844367015097,0.46464646464646464,8.4,3528000.0
573-F,2,90,87,0.0,1.2531,0.3706463000298297,0.15441985832733474,0.10373198976004494,0.006159708213623489,0.02793650793650792,0.8585858585858586,36.67,15401400.0
573-F,2,90,87,0.25,1.2531,0.5201644806186616,0.302384230606075,0.20613574066626905,0.044961403071993124,0.1435540069686411,0.6363636363636364,14.003333333333334,5881400.0
573-F,2,90,87,0.5,1.2531,0.43817328465462957,0.29714934901518536,0.2338034288778259,0.18843346773648123,0.29198606271777,0.46464646464646464,7.966666666666667,3346000.0
573-F,2,90,88,0.0,1.2776,0.44217353308417984,0.22474195534948965,0.18399773912975936,0.01112068315997026,0.032845528455284524,0.8484848484848485,35.211666666666666,14788900.0
573-F,2,90,88,0.25,1.2776,0.5642936157597958,0.28311557572384344,0.20369586245207305,0.04286345618106672,0.1317073170731707,0.6363636363636364,13.386666666666667,5622400.0
573-F,2,90,88,0.5,1.2776,0.43158319485216157,0.23696073560245798,0.20334290164972557,0.17491954161065348,0.3159117305458769,0.45454545454545453,7.191666666666666,3020500.0
573-F,2,90,89,0.0,1.2987,0.47614130255651427,0.23171675791621804,0.19723179358487808,0.01112068315997026,0.032845528455284524,0.8484848484848485,33.720000000000006,14162400.000000002
